F01	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15	M16	M17
Pseudomonas_syringae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.862494e-05	0	0	0.00025234785	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_group_genomosp_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.640482e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_tolaasii	0	1.215905e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.13256e-06	2.172624e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.189956e-05	0
Pseudomonas_unclassified	0.00168269458	0.01328075057	0.00425894123	0.00317857978	0.0061592398	0.00847419163	0.02028633604	0.00629006044	0.02553303733	0.000913426	0.00238895515	0.00235727691	0	0.02177332222	0	0.00224661801	0.00510355301	0.0037199599	0.00253439104	0.0039742774	0.00296304005	0.00262584935	0.00400264069	0.00478559926	0.00628253314	0.0051444226	0.01013799702	0.00302911556	0.01079495644	0.00190933762	0.01536353077	0.00458858147	0.00401643068	0.00612099692	0.00851626576	0.00650833904	0.00626084029	0.00181444911	0.00207574978	0.00702587482	0.0092117337	0.00727076526	0.00813131759	0.00561086674	0.01464244633	0.01767631342	0.00584735675	0.00071307764
Francisella_novicida	0	1.97738e-05	0.00027425567	0.00019743404	0.0004203665	0.00022903221	0	5.800023e-05	0	0.00027253249	0	9.461233e-05	0	0	0	0.00074454169	0.00021646391	0.00034400107	0.00040252941	0	0.00010500253	0.00024754337	0.00030641016	0.00024738589	0.00035977146	0	0	0	1.492766e-05	0.00015277279	9.461129e-05	4.360231e-05	7.250065e-05	0	0.0002466558	7.538075e-05	0	7.771813e-05	0	0.00030569752	0.00058983986	0.00029931374	0	0.00017398694	6.624681e-05	0	0.00027411477	0.00017591662
Francisella_philomiragia	0	2.972212e-05	0.00014577104	0	0	5.516324e-05	0	0	0	0.00018651191	0	0.00011988146	0	0	0	0.00038769996	0.00014736197	0	0.00016018817	0	0	8.106573e-05	0.00020297087	0.00012579694	0.00020986668	0	0	0	0	0	7.279405e-05	9.184954e-05	9.80685e-06	0	7.447108e-05	5.890217e-05	7.897434e-05	0	0	0.00010320423	6.445104e-05	0.00010526639	0	0	0	0	0.00015193183	0
Francisella_tularensis	0	2.17389e-05	5.884031e-05	0	0.00018688483	0	0	0.00021988531	0	0	0	0	0	0	0.00018328552	0	0	0	0.00014124561	0	0	0	9.723293e-05	0.00013089084	0.0002161194	0	0	0	0	0	8.768851e-05	6.248166e-05	0.0001905331	0	0.00012411846	0	0	0	0	0	0.00028388551	0.00015884407	0	0	0	0	0.00057160366	0
Francisella_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.547772e-05	0	0	0	0	2.139172e-05	0	0	0	0	0	0	0	0	0	0
Methylophaga_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.160486e-05	4.255346e-05	0	0	2.687916e-05	0	0	0	0	0	0	0	0	0	0	0	3.803608e-05	0
Piscirickettsia_salmonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.52479e-06	0
Thioalkalimicrobium_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.18472e-05	0	0	0	0	0	0	0	0	0	0	0	0	7.7619e-06	1.363509e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.439797e-05	2.588074e-05
Thiomicrospira_unclassified	0	0	0	0	0.00025023	0	0	0	0	0	0	0	0	0	0	0	0	0.00017985756	0.00015895279	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012030904	0	0.00011763584	0	0	0	0	0	0	0	0	0.00019817537	0	0	0	0
Thiothrix_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042353094	0	0	0	0	0	0	0	0	0	0	0	0.00013237189	0	0	0	0	0	0	0	0	0	0.00098657738	0	0	0	0	0	7.118484e-05	0
Aliivibrio_fischeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77606e-06	0	0	0	2.134521e-05	0	0	0	0	0	0	0	0	0	0	0	4.759822e-05	0
Aliivibrio_logei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.636189e-05	0
Aliivibrio_unclassified	0	0	8.510237e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.540245e-05	0	0	0	0	0	0	0	0	0	0	0	0	8.475158e-05	1.423443e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterovibrio_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.24426e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.249841e-05	0
Photobacterium_profundum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.713e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Photobacterium_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00045975039	0	0	0	0.00030929361	0	0	0	0	0.00013048386	0	0	0	0	0	0	0.00047600433	0	0	0	0	0	0	0	0	0	0
Vibrio_anguillarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.74752e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio_furnissii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.378492e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoxanthomonas_unclassified	0.00087328222	0.00107711968	0.00128384897	0.00038574622	0.0016133119	0.00096553135	0.0012889675	0.00139922331	0.00056225212	0.00061999131	0.00077828892	0.00051341389	0.0005060002	0.00111893155	0.00030159357	0.00046287338	0.00074763305	0.00109673826	0.00154402457	0.00114430336	0.00090634993	0.00093367312	0.00123644428	0.00064559524	0.00077677929	0.00079180976	0.00078739442	0.00091940892	0.0017412582	0.00032166086	0.00039250049	0.00066212583	0.00061800671	0.00045692296	0.00117873011	0.00089895929	0.00067033798	0.00065575637	0.00034822454	0.00168446848	0.00084338072	0.00106811903	0.00103737069	0.00063851794	0.0008740458	0.00100166906	0.00068528692	0.0016227041
Rhodanobacter_unclassified	0.00076426979	0.00053524374	0.00098565826	0.00011734725	0.00105298906	0.00038230223	0.00109085196	0.00046993075	0.00040184986	0.00065472111	0.00061341152	0.00098059899	0.0004896473	0.00044499452	0.00034511622	0.00028862881	0.00073042694	0.0007740878	0.00126647488	0.00074392469	0.00041790068	0.00082671926	0.00111001849	0.0005288787	0.00071729835	0.0006930412	0.00045663546	7.021286e-05	0.00087711283	0.00029673591	0.00063165098	0.00057507104	0.00041539017	0.00047477605	0.00050469571	0.00083812878	0.00116054524	0.00043152802	0.00054117901	0.00169621403	0.0004988059	0.0013573011	0.00088766818	0.00066369654	0.00050287349	0.00068594957	0.00098383828	0.00073551968
Stenotrophomonas_maltophilia	0.00057049181	0.00082558706	0.00079982926	0.00015352545	0.0008460394	0.0004746483	0.00125855503	0.00107854649	0.00040109944	0.0004891114	0.00076937663	0.00193867123	0.00191535737	0.00179305013	0	0.00073131674	0.00068824423	0.00038038251	0.00142089793	0.00080203242	0.00050204333	0.00071352959	0.00084705283	0.00102254312	0.00040097523	0.00058611743	0.00117834836	0.0007237143	0.00118803025	0.00099592391	0.00068556473	0.00117786177	0.00030086017	0.0003956709	0.00085270174	0.00044264279	0.0006421778	0.00053294633	0.00029694268	0.00047592969	0	0.00099341939	0.00010515381	0.00123035645	0.00098134027	0.00027049042	0.00121290473	0.00109911689
Stenotrophomonas_unclassified	0	0	0	0	0	4.468921e-05	0	0	0	0	0	0	0	0	0	0	0	0.00016858444	0	0	0.00026297508	0	0	0	0	0	0	0	0	0	0	0	1.856297e-05	0	0	0	0	0	0	8.237546e-05	0.00014595527	0	7.052232e-05	0	0	5.406862e-05	0	0
Wohlfahrtiimonas_chitiniclastica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47848e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
Xanthomonas_axonopodis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3941e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xanthomonas_fuscans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.513276e-05	0	3.062804e-05	9.784299e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012898269	0
Xanthomonas_oryzae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.152613e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xanthomonas_translucens	0	9.579856e-05	9.956312e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.608668e-05	0	7.432896e-05	0	0	2.966741e-05	0.00019147761	0	0	0	0	0	8.489161e-05	0	7.698967e-05	0.00017860466	0	0	0.00013566069	0	0	0	0	0	0	0	0	0	0	0	0.00012537032	0
Mariprofundus_ferrooxydans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.273607e-05	0	0	7.58941e-06	0	0	0	0	0	0	0	0	0	0	0	1.657438e-05	0
Zetaproteobacteria_noname_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.747333e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.052755e-05	0	0	0	2.612031e-05	0.00013324953	0	0	0	0	0	0	0	0	0	4.589829e-05	0
Brachyspira_hampsonii	0.00146190991	0.00113988002	0.00245782945	0.00056771949	0.00117934775	0.00193734712	0.00062736587	0.00298610959	0.00122956302	0.0025963744	0.00052152272	0.00118471088	0.00074772244	0.00085894291	0.00152145375	0.00418766998	0.00263780703	0.00203035784	0.00218498316	0.00075940794	0.00133995412	0.00255328702	0.00290802316	0.0024641141	0.00195934358	0.00103903322	0.00154563188	0.00164881615	0.00045868613	0.00179996863	0.00190019747	0.00202113948	0.0023361319	0.00095158416	0.0028978894	0.00186874143	0.00069849815	0.00044214693	0.00033851207	0.00281783576	0.001376293	0.00144573861	0.00147514427	0.00052776039	0.0006643699	0.00102037945	0.00209432183	0.00130869656
Brachyspira_hyodysenteriae	0.00143312905	0.00064786845	0.00256753172	0.00074412688	0.00150104835	0.00156796286	0.00024590657	0.00443379532	0.00088174339	0.00236484238	0.0013277778	0.00149930177	0.00092516084	0.00112183645	0.00223068905	0.00237631536	0.00261255291	0.00154510112	0.00179398401	0.00098728497	0.00163621125	0.0026797042	0.00306456129	0.00217531266	0.00242893832	0.00075299704	0.00085009753	0.00145240991	0.00027186427	0.00106468241	0.00180999158	0.0007909849	0.001829503	0.00050424091	0.00256506219	0.00151988632	0.00090678904	0.00044030016	0.00031636763	0.00292088338	0.00348411783	0.00164545283	0.00113528337	0.00076667417	0.00064741198	0.0007099637	0.00118740568	0.00107414107
Brachyspira_pilosicoli	0.00118691472	0.00066260669	0.00097917585	0.00032606765	0.00125330572	0.00087510553	0.00047026373	0.00172196237	0.00054048994	0.00132937971	0.0005633183	0.00069323608	0.00020488121	0.00045570634	0.00115948017	0.00129233319	0.00094522575	0.00083045342	0.00081205933	0.00028379889	0.00045915167	0.00188643164	0.0010881813	0.00080793531	0.00095233621	0.00039718857	0.00073346973	0.00053655908	0.00027608623	0.0007202453	0.0005569689	0.00066677075	0.00147610613	0.00055518753	0.00189260891	0.00099625305	0.00044426999	7.340901e-05	0.00019645096	0.00133914931	0.00086896051	0.00128449041	0.00062336691	9.052979e-05	0.00028812607	0.00045980425	0.00095515185	0.0004173495
Brachyspira_unclassified	0.00764585193	0.00327078383	0.0010223919	0.00221815673	0.00439021818	0.00335919721	0.00418857958	0.00664399073	0.00937405787	0.00065520347	0.00443171387	0.00353317298	0.01165886865	0.00409427638	0.01020820684	0.00102388983	0.00124799771	0.00201959713	0	0.00197839522	0.002140364	0.0028246399	0.00293882509	0.0010185566	0	0.00749795365	0.00701146276	0.00626412559	0.00297286514	0.00456191166	0	0.00175667872	0.00265485455	0.00515010819	0.00039543984	0.00845088348	0.00314481487	0.00114976669	0.00227233024	0	0.00116212496	0.0020716701	0.00857318398	0.00163844778	0.00466944903	0.00196989512	0.00187141765	0.00436751008
Leptospira_biflexa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.072279e-05	0	0	0	0	0	3.56628e-06	0	0	0	2.846028e-05	0	0	0	0	0	0	0	0	0	0	0	5.014813e-05	0
Leptospira_borgpetersenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.29312e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.818421e-05	0
Leptospira_interrogans	0	0	0	0	0	0	0	4.047127e-05	0	0.00010274234	0	0	0	0	0	0	0	0	0.00012889177	0	0	0	0	6.511321e-05	0.00011142654	0	0	0	0	0	0.00012838605	4.465117e-05	0	0	0.00013597691	1.823162e-05	0	0	0	0	0	0.00017910742	0	0	0	0	0.00031215085	0
Leptospira_kirschneri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.097811e-05	1.917902e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.378624e-05	0
Leptospira_meyeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010845684	1.063836e-05	0	0	8.854311e-05	0	0	0	0	0	0	0	0	0	0	0	9.392149e-05	0
Leptospira_noguchii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.465117e-05	0	0	9.48676e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_afzelii	0.00152972235	0.00060193427	0.0023429745	0	0	0.00074819515	0	0.00064986035	0	0.00106070609	0.00173605295	0.00058765421	0	0.00061947014	0.00051399636	0.00577280829	0.00044624868	0	0.00164244352	0.00094247462	0	0.00218688504	0	0.00207321338	0.00047761104	0.00079241385	0.00060147967	0.0016253328	0.00011263594	0.00103245186	0.0003834799	0.00070303109	0.00175595162	0.00096305078	0.00163188108	0.00066212349	0.00039723149	0.00032641616	0	0.00129952766	0.00286067315	0.00124602439	0	0	0.00047624798	0.0002544319	0.00180257022	0.00203317621
Borrelia_burgdorferi	0	0	0	0.00095176502	0.0003522124	0.00064013803	0.00114750606	0.00040625938	0	0.00076855769	0.00044223406	0	0.00036107964	0	0.00041499766	0	0.0004948143	0.00119307222	0.01136265367	0.00261721595	0	0.00124338577	0.00377921183	0.00089984681	0.0011208388	0.0011616633	0.0004814032	0	0.00053151499	0.00049054893	0.00282575181	0.0002969752	0.00120956995	0.00075273268	0.00111991219	0.00188206454	0	0.00103788336	0.00023245186	0.0008414512	0.00404085444	0.00071488417	0.00109640165	0.00112044762	0.00053251022	0.00037273462	0.00093730252	0.00190341056
Borrelia_garinii	0	0.00051178537	0.00171501212	0	0	0	0	0	0	0	0	0.00119998989	0	0	0.00373283346	0.00837185971	0.00207888611	0	0.00204703191	0	0	0.00053628098	0	0.00161232704	0.00137303154	0.0003980947	0	0	0	0	0.00054941678	7.326986e-05	0	0	8.237671e-05	0.00030450318	0.00042334651	0	0	0	0.00098883442	0	0.00049318397	0	0	0	0.00129450168	0.00104572656
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00303133731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_unclassified	0	0	0	0	0.00060360318	0	0	0.00026422327	0.00051291201	0	0	0	0	0	0	0	0	0	0	0	0.00150027048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaerochaeta_unclassified	0.02365037486	0.00256826108	0.0060844867	0.00525542507	0.01500069978	0.0121378341	0.00409351888	0.01556391045	0.00194733966	0.00447307009	0.00998007642	0.01081734277	0.00255255673	0.03313293753	0.00428146404	0.00717001304	0.00321809683	0.01014956873	0.00503130876	0.01285437747	0.00920670591	0.00711375393	0.01320896713	0.00537139665	0.00411861364	0.00157606841	0.00057577139	0.00219438904	0.00271562696	0.00914939288	0.01396596889	0.00238853766	0.00246239511	0.01387678524	0.00047402185	0.02190880191	0.01077685108	0.00076102212	0.00151838332	0.00401509883	0.00583896319	0.00815393828	0.00262821563	0.00411259869	0.00199406061	0.0044308276	0.01001560117	0.01144127652
Spirochaeta_thermophila	0	6.988382e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90788e-05	0	0	0	0	0	2.533178e-05	0	3.755082e-05	5.154363e-05	0	0	4.885682e-05	3.03276e-05	0	2.216121e-05	0	0	0	0	0	0	0	0	6.077273e-05	0
Treponema_denticola	2.759808e-05	7.405965e-05	0.00013945485	0	4.527024e-05	0.00020075231	0	0.00034877471	0	7.910678e-05	0	0	0	0	9.256226e-05	0.00058004183	0.00031165253	0.00019693805	0.00015689382	7.814488e-05	0.00016195702	0.00020445948	0.00027652769	0.0002323257	0.0002451384	0	3.150832e-05	0	5.066356e-05	6.682467e-05	8.076573e-05	9.080069e-05	0.00015743498	0	0.00022847284	0.00012201164	0.00021820201	0.00015528237	0	0.00021517848	0.00013040677	0.00042896485	0	5.290335e-05	1.489761e-05	0	0.00025669042	0.00027618185
Treponema_pallidum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45431e-06	1.468394e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.721186e-05	0
Treponema_primitia	0.00016854544	0.00019257966	0.00025480845	9.709364e-05	0.00031340934	0.0001646169	0.00013763816	4.201794e-05	0	0.0001622332	0	0.00015455306	0	0.00012836031	5.639555e-05	0	0.00030110685	0.00027175059	0.00038543992	0.00015956857	0.00014930047	0.00019992434	0.00027330958	0.00034439128	0.00022301341	7.536011e-05	7.634105e-05	0	0.00011188202	0	0.00018167046	0.0001339535	9.964461e-05	7.417015e-05	0.00017977413	0.00017670651	0.00024054137	0.00010418847	2.745392e-05	0.00034062095	8.978005e-05	0.00014819722	0	0.00018318138	0.0001080869	8.441776e-05	0.0004902192	0.00013175648
Treponema_socranskii	0.00023675213	0.00015917299	0.00037381879	9.199158e-05	0.00028870141	0.00014716018	9.002092e-05	4.562685e-05	0	3.971417e-05	0	0.00014299586	0	0.00055120496	6.129951e-05	0.00016009154	0.0004262674	0.00053308209	0.00056189399	0.00055393609	0.00043922932	0.00022014353	0.00031123732	0.00065600449	0.00013210859	0	0	0	9.529574e-05	3.287516e-05	0.00029075664	0.00013050726	0	0	0.00011826829	4.137176e-05	0.00023015829	0.00012357953	0	0.00040623942	0.00016300846	0.00021551276	0	0	3.011219e-05	0.00019226035	0.00022035428	7.981402e-05
Treponema_succinifaciens	0	0.0257689523	0.08828073941	0.2609171978	0.0884273683	0.1878648892	0	0	0	0	0	0	0	0.05632512233	0.1575740598	0.05775406876	0.1119384843	0.08991033255	0.07100886429	0.1398297899	0.1154901227	0.1286409189	0.02934618555	0.196591833	0	0	0	0	0	0.06090305696	0.1551967086	0	0	0	0	0	0.2057344496	0.1504589217	0	0.05925598675	0.05736844653	0.08145575351	0	0	0	0.08605764776	0.01799042851	0.01742678511
Treponema_vincentii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.247894e-05	0	4.014999e-05	0	0	0	0	0	7.391027e-05	0	0	0	0	0	9.398195e-05	5.334166e-05	0	0	5.802736e-05	0	0	0	0	0	0	0	0	0	0	0	9.965878e-05	0
Anaerobaculum_unclassified	0	4.91275e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.717658e-05	0	0	0	0	0	2.99987e-05	2.202591e-05	0	0	7.11507e-06	0	0	0	0	0	0	0	0	0	0	0	5.248554e-05	0
Jonquetella_anthropi	0	0	0.00027325838	0	0	0	0	0	0	0	0	0	0	0	0	0	6.937946e-05	0	0	0	0	0	0	0.00023188275	9.074449e-05	0	0	0	7.916181e-05	0	1.846074e-05	4.869674e-05	0	0	0.00020159368	0	0	4.847765e-05	0	0	0	0	0	0	0	6.482341e-05	0	0
Jonquetella_unclassified	0	9.93603e-05	0	0	0	5.621065e-05	0	0	0	0	0	0	0	0	0	0	2.275646e-05	0.00016858444	0.00016265894	8.96207e-05	0	0	8.482022e-05	0	6.092387e-05	0	0	0	2.925217e-05	0	0.0001078275	2.007804e-05	4.570693e-05	3.410956e-05	0	0.00017547938	0	0	0	0.00015175251	0	6.199212e-05	0	0	0.00011933934	0	0.00025605294	0.00033807844
Thermanaerovibrio_unclassified	5.756172e-05	0.00040235394	0.00035836074	0.00036193663	0.00052947938	0.00035786282	0.0006006029	0.00014976948	0.00027577932	0.00027558742	0.00018884839	0.00051693982	0.00032705808	0.00030828262	0.0001992234	0	0.00025476137	0.00075905697	0.00046882837	0.00050511831	0.00017953557	0.00055517742	0.00048018816	0.00040153144	0.00044698878	0.0006456202	0.00017933092	0.00023435914	0.00044315534	0.0001121623	0.00036858544	0.00036440145	0.00019543652	0.00014427618	0.00043243821	0.00072049974	0.0006697087	0.00045430482	0.00014996059	0.00066009991	0.00028714568	0.00047739082	6.595726e-05	0.00021684714	0.00017401673	0.00029244199	0.00071779821	0.00083506098
Candidatus_Phytoplasma_australiense	0.00115261425	0.00050269679	0.00167279337	0.00074814668	0.00136689588	0.00084438169	0.00089916649	0.00244554745	0.00042848977	0.0010189017	0.00083483587	0.00064857436	0.00046803139	0.00077215899	0.00182212783	0.00276540742	0.00221042956	0.00127727904	0.00118967515	0.00157965595	0.00118620042	0.00142913778	0.00217429382	0.00167123899	0.00124268653	0.0003899395	0.00068879376	0.0012104602	0.00027397525	0.00108853302	0.00065556603	0.00040365852	0.0012946794	0.00040481517	0.00119390893	0.00092157352	0.00046503616	0.00049324083	0.00033216658	0.00150155112	0.00194080385	0.0017093339	0.00067736056	0.00041502251	0.00058782155	0.00051490415	0.00083806872	0.00073606264
Candidatus_Phytoplasma_mali	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00353565115	0	0	0	0.0045100064	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus_Phytoplasma_unclassified	0.00390985993	0.00075987907	0.00216927924	0.00237245522	0.00670762324	0.00090966984	0.00335214968	0	0.03105350137	0.00653804634	0.00710202085	0.00580034292	0.00238414062	0.0019070675	0.00166949206	0.00522872905	0.00012321792	0.00260016298	0.00467428267	0.00214980392	0.00331461101	0.00840268012	0	0	0.00259070722	0	0.00370073808	0	0.00031770272	0.00188033013	0.00158091059	0.00036440145	0.00801955206	0.00204338039	0.00820715545	0.00013831491	0	0.00293174347	0.00181895199	0.00416920044	0.00737550605	0.00388317937	0	0.00178626595	0.0019674351	0.00353051879	0.0047848964	0.0068214745
Mesoplasma_florum	0.00096159608	0.00053855984	0.0013558203	0.00040893738	0.00147186314	0.0007218355	0.00074084784	0.00232954699	0.00060277479	0.00145623996	0.00059789184	0.00079059079	0.00022988048	0.00067212147	0.00108438827	0.00242179064	0.00138425897	0.001136365	0.00109310927	0.00080622201	0.00139690861	0.00213643154	0.00176306519	0.00139594743	0.00093534166	0.00034689815	0.00070603712	0.00109043416	0.00028709349	0.00149377843	0.00074786973	0.00038582802	0.00114074687	0.00035633605	0.00143534701	0.00084005712	0.00058145251	0.00063590362	0.00039575091	0.00105177485	0.00142569711	0.00106588663	0.00059078182	0.00058985817	0.00041681604	0.00078966703	0.00119973022	0.00069135954
Spiroplasma_melliferum	0.00054821622	0.00031023994	0.00093263549	0.00046134939	0.00064257207	0.00058061061	0.00030586259	0.00115665346	0.00051197398	0.00124577092	0.00068701476	0.00074083607	0.00016277718	0.00101126866	0.00154321508	0.00165659946	0.00148666305	0.00088733145	0.00063354629	0.00022569116	0.00018352004	0.00162169251	0.00131344908	0.00100194609	0.00114953715	0.00019451668	0.00043500289	0.00034513415	0.00018893285	0.00100408898	0.00056976555	0.00046089592	0.00100870463	0.00017983721	0.00144657301	0.00086880699	0.00046472152	0.00040274922	0	0.00071647855	0.00158243601	0.00052221061	0.00026870892	0.00030723548	0.0002653042	0.00035151969	0.00083169396	0.00066746963
Spiroplasma_unclassified	0.00064796358	0.00039056335	0	0.00069186947	0.00871792032	0.00070839382	0.00289978586	0.00162142864	0.00565966694	0.00198056353	0.00194917965	0	0.00094038596	0.00491055356	0	0.00339765301	0	0.00147063018	0.00222410367	0.00383128502	0.00122745141	0.00064361276	0.00185432162	0.00152307322	0.00019223083	0.00148485096	7.351941e-05	0.0071280284	0.00035012137	0.00356061599	0.00021985062	0	0	0.00075549048	0	0.00174760631	0.00152017739	0.00037427822	0.00166458841	0.00369546326	0.00426906629	0.00290332613	0.00288511836	0.00122667868	0.0017053006	0.00137941276	0.00028367691	0.00265051323
Mycoplasma_agalactiae	0.00020264879	0.00010402741	0.0005170966	0.00012028479	0.00097554876	0.00027564166	3.00649e-05	0.00086407453	2.889117e-05	0.00049457813	0	0.00026424851	0.0001721754	0.0001425217	0.00044993838	0.00087841534	0.00070156509	0.00047244635	0.00042353094	0.00031950145	0.00030188226	0.0007071048	0.0003245695	0.00070672192	0.00052410557	9.438892e-05	0.00017744983	0.00015536967	8.98675e-05	0.00032423931	0.00023285705	0.00023838927	0.00044603658	3.918971e-05	0.00032919062	0.00036463247	0.00023786694	6.863819e-05	0	0.00031712985	0.00079422739	0.00042724761	0.00011884899	0.00022703174	0.00018970677	6.349748e-05	0.00058775306	0.00023582238
Mycoplasma_bovis	0.00031461815	0.00018054344	0.0005491762	0	0.00046630004	0.00017858228	0	0.00036759257	0	0.00047930345	0	0.00021919502	5.469764e-05	0.00011819316	0.00032703287	0.00065219903	0.00024726839	0.00028404855	0.0004741817	0.00017068008	5.156374e-05	0.00071145098	0.00056339932	0.00053840206	0.00041556489	0	0.00010628179	0	0.00015696656	0.00022604357	0.0003234825	0.00021156861	0.00051083184	7.518618e-05	0.00048113692	0.00031642385	0.00018075999	0.00011095995	0	0.00045791984	0.00049103165	0.00044733924	0	0.00017497711	0.00017179794	0.00020522503	0.00094750213	0.00010605673
